time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.190444,0.24276,-0.905693,0.175067,-0.0432419,-0.100012,0.994027,0.00605486,0.268362,-0.882087,0.15,6.05429e-17,-0.149637,0.988741,-9.16263e-18,1.84371,0.0849827,1.30033,0.786879,1.1609,-0.664603,-5.29993e-19,0,0.00432772,0.00165357,0.000512237,2.02503e-19,0.200587,2,2.5424e-05,0.000815309, 
0.195969,0.24276,-0.905693,0.175067,-0.0432419,-0.100012,0.994027,0.00605486,0.268371,-0.882084,0.15,6.05428e-17,-0.149648,0.988739,-9.16333e-18,1.84371,0.0849827,1.30033,0.786879,1.1609,-0.664603,-5.44843e-19,0,0.00444898,0.00169989,0.000526629,2.08176e-19,0.200613,2,2.2564e-05,0.00126922, 
0.2007,0.252468,-0.894308,0.168337,-0.0430894,-0.109035,0.992985,0.0152813,0.26838,-0.882081,0.15,6.05427e-17,-0.149661,0.988737,-9.16408e-18,2.02855,0.0365506,1.54986,0.915157,1.22994,-0.73683,-5.60506e-19,0,0.00457687,0.00174874,0.000541811,2.14159e-19,0.194742,2,2.4439e-05,0.00102581, 
0.2053,0.252468,-0.894308,0.168337,-0.0430894,-0.109035,0.992985,0.0152813,0.268389,-0.882079,0.15,6.05426e-17,-0.149672,0.988736,-9.16474e-18,2.02855,0.0365506,1.54986,0.915157,1.22994,-0.73683,-5.73844e-19,0,0.00468579,0.00179034,0.000554744,2.19254e-19,0.194763,2,1.6878e-05,0.000836841, 
0.210308,0.261737,-0.882838,0.161717,-0.0429484,-0.117827,0.991815,0.0239629,0.268397,-0.882076,0.15,6.05425e-17,-0.149682,0.988734,-9.16539e-18,1.97616,0.214836,1.69731,0.901671,1.23237,-0.688439,-5.86617e-19,0,0.00479009,0.00183018,0.000567131,2.24132e-19,0.195885,2,1.5719e-05,0.000819806, 
0.215352,0.261737,-0.882838,0.161717,-0.0429484,-0.117827,0.991815,0.0239629,0.268406,-0.882073,0.15,6.05424e-17,-0.149694,0.988732,-9.16613e-18,1.97616,0.214836,1.69731,0.901671,1.23237,-0.688439,-6.0079e-19,0,0.00490582,0.00187438,0.000580879,2.29546e-19,0.195904,2,1.5628e-05,0.000848182, 
0.220523,0.269986,-0.87215,0.155661,-0.0426077,-0.125187,0.990706,0.0318432,0.268416,-0.88207,0.15,6.05423e-17,-0.149707,0.98873,-9.16689e-18,1.86304,0.192369,1.71039,0.89928,1.21282,-0.64021,-6.15058e-19,0,0.00502233,0.00191888,0.000594722,2.34995e-19,0.203808,2,1.9728e-05,0.000819709, 
0.225342,0.269986,-0.87215,0.155661,-0.0426077,-0.125187,0.990706,0.0318432,0.268426,-0.882067,0.15,6.05422e-17,-0.14972,0.988728,-9.16768e-18,1.86304,0.192369,1.71039,0.89928,1.21282,-0.64021,-6.2968e-19,0,0.00514173,0.00196449,0.000608913,2.4058e-19,0.203825,2,1.5292e-05,0.000853684, 
0.230922,0.277965,-0.861519,0.149927,-0.0424053,-0.133149,0.989398,0.0395281,0.268435,-0.882064,0.15,6.0542e-17,-0.149732,0.988727,-9.16844e-18,1.76643,0.190835,1.66079,0.84078,1.18044,-0.64271,-6.43255e-19,0,0.00525257,0.00200682,0.00062209,2.45765e-19,0.215762,2,2.5126e-05,0.00115252, 
0.235591,0.277965,-0.861519,0.149927,-0.0424053,-0.133149,0.989398,0.0395281,0.268447,-0.882061,0.15,6.05419e-17,-0.149747,0.988724,-9.16935e-18,1.76643,0.190835,1.66079,0.84078,1.18044,-0.64271,-6.59125e-19,0,0.00538217,0.00205631,0.0006375,2.51826e-19,0.215775,2,1.8447e-05,0.00107586, 
0.240465,0.284811,-0.851178,0.142869,-0.043038,-0.14025,0.988017,0.0479342,0.268456,-0.882058,0.15,6.05418e-17,-0.149759,0.988723,-9.1701e-18,1.7161,0.183018,1.54467,0.766005,1.1339,-0.634942,-6.72079e-19,0,0.00548794,0.00209671,0.00065008,2.56773e-19,0.235117,2,2.0073e-05,0.000832168, 
0.245415,0.284811,-0.851178,0.142869,-0.043038,-0.14025,0.988017,0.0479342,0.268467,-0.882055,0.15,6.05417e-17,-0.149773,0.98872,-9.17092e-18,1.7161,0.183018,1.54467,0.766005,1.1339,-0.634942,-6.85799e-19,0,0.00559997,0.00213949,0.000663409,2.62012e-19,0.235125,2,1.9512e-05,0.000850883, 
0.250392,0.291718,-0.840879,0.136868,-0.042847,-0.147455,0.98652,0.0565446,0.268477,-0.882051,0.15,6.05415e-17,-0.149787,0.988718,-9.17178e-18,1.79419,0.246165,1.47383,0.696529,1.11223,-0.634714,-6.99906e-19,0,0.00571517,0.00218349,0.000677118,2.674e-19,0.258202,2,1.9136e-05,0.000872003, 
