time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.170778,0.229473,-0.924379,0.183039,-0.04724,-0.0890478,0.994864,-0.00912187,0.268331,-0.882097,0.15,6.05433e-17,-0.149597,0.988747,-9.16019e-18,1.94693,0.277076,1.40155,0.82197,1.16058,-0.663369,-4.74337e-19,0,0.00387326,0.00147996,0.000458327,1.81243e-19,0.219597,2,2.4746e-05,0.000828147, 
0.175664,0.229473,-0.924379,0.183039,-0.04724,-0.0890478,0.994864,-0.00912187,0.268339,-0.882094,0.15,6.05432e-17,-0.149607,0.988745,-9.16081e-18,1.94693,0.277076,1.40155,0.82197,1.16058,-0.663369,-4.89021e-19,0,0.00399316,0.00152576,0.000472546,1.86852e-19,0.219621,2,1.4251e-05,0.000823533, 
0.180801,0.237209,-0.913276,0.17604,-0.0478607,-0.096431,0.994187,-0.00101203,0.268346,-0.882092,0.15,6.05431e-17,-0.149617,0.988744,-9.1614e-18,1.83902,0.271364,1.39345,0.811252,1.18675,-0.709868,-5.02735e-19,0,0.00410514,0.00156854,0.000485828,1.92091e-19,0.204719,2,2.347e-05,0.000846722, 
0.18569,0.237209,-0.913276,0.17604,-0.0478607,-0.096431,0.994187,-0.00101203,0.268355,-0.882089,0.15,6.0543e-17,-0.149628,0.988742,-9.16206e-18,1.83902,0.271364,1.39345,0.811252,1.18675,-0.709868,-5.17517e-19,0,0.00422585,0.00161465,0.000500149,1.97738e-19,0.204744,2,1.8683e-05,0.00069226, 
0.190466,0.245576,-0.901793,0.168542,-0.0477986,-0.10365,0.993428,0.00841713,0.268363,-0.882087,0.15,6.05429e-17,-0.149638,0.988741,-9.16269e-18,1.80252,0.338251,1.44362,0.77335,1.20479,-0.718146,-5.31269e-19,0,0.00433814,0.00165755,0.000513474,2.02991e-19,0.197757,2,1.5731e-05,0.000696145, 
0.195872,0.245576,-0.901793,0.168542,-0.0477986,-0.10365,0.993428,0.00841713,0.268371,-0.882084,0.15,6.05428e-17,-0.149648,0.988739,-9.16332e-18,1.80252,0.338251,1.44362,0.77335,1.20479,-0.718146,-5.44658e-19,0,0.00444747,0.00169931,0.00052645,2.08105e-19,0.197779,2,2.0392e-05,0.000795314, 
0.200773,0.254506,-0.889678,0.161844,-0.0484547,-0.112405,0.99231,0.0183663,0.26838,-0.882081,0.15,6.05427e-17,-0.14966,0.988737,-9.16406e-18,2.04299,0.296009,1.60866,0.853338,1.27705,-0.751173,-5.601e-19,0,0.00457356,0.00174747,0.000541418,2.14004e-19,0.19791,2,1.9698e-05,0.000797028, 
0.205779,0.254506,-0.889678,0.161844,-0.0484547,-0.112405,0.99231,0.0183663,0.268389,-0.882079,0.15,6.05426e-17,-0.149672,0.988736,-9.16474e-18,2.04299,0.296009,1.60866,0.853338,1.27705,-0.751173,-5.73798e-19,0,0.00468541,0.0017902,0.000554699,2.19236e-19,0.19793,2,2.011e-05,0.000815388, 
0.210823,0.262739,-0.878794,0.156698,-0.0485582,-0.120902,0.991125,0.0263521,0.268398,-0.882076,0.15,6.05425e-17,-0.149683,0.988734,-9.16546e-18,1.99597,0.352576,1.68925,0.848053,1.25584,-0.656502,-5.87963e-19,0,0.00480108,0.00183438,0.000568436,2.24646e-19,0.20212,2,2.0334e-05,0.000821443, 
0.215517,0.262739,-0.878794,0.156698,-0.0485582,-0.120902,0.991125,0.0263521,0.268407,-0.882073,0.15,6.05424e-17,-0.149696,0.988732,-9.16621e-18,1.99597,0.352576,1.68925,0.848053,1.25584,-0.656502,-6.02305e-19,0,0.00491819,0.00187911,0.000582348,2.30124e-19,0.202137,2,1.8111e-05,0.000669011, 
