time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.250767,0.293379,-0.847376,0.123844,-0.0181896,-0.116805,0.99142,0.0557709,0.268479,-0.882051,0.15,6.05415e-17,-0.149788,0.988718,-9.17188e-18,1.77603,-0.132607,1.24379,0.735413,1.17156,-0.531519,-7.01629e-19,0,0.00572923,0.00218886,0.000678792,2.68058e-19,0.2631,0,0,0.0013641, 
0.255826,0.29984,-0.836497,0.119748,-0.0168472,-0.122554,0.990243,0.0641472,0.26849,-0.882047,0.15,6.05414e-17,-0.149803,0.988716,-9.17276e-18,1.83904,-0.0682322,1.2935,0.687106,1.17219,-0.474805,-7.15653e-19,0,0.00584375,0.00223259,0.000692425,2.73414e-19,0.281474,0,0,0.00136994, 
0.26084,0.29984,-0.836497,0.119748,-0.0168472,-0.122554,0.990243,0.0641472,0.268501,-0.882044,0.15,6.05413e-17,-0.149817,0.988714,-9.17365e-18,1.83904,-0.0682322,1.2935,0.687106,1.17219,-0.474805,-7.29746e-19,0,0.00595883,0.00227654,0.000706128,2.78795e-19,0.281495,0,0,0.001395, 
0.266572,0.306039,-0.82659,0.115803,-0.0143389,-0.126228,0.989277,0.0720444,0.268513,-0.88204,0.15,6.05411e-17,-0.149832,0.988711,-9.17457e-18,1.83353,-0.131902,1.07076,0.651459,1.14968,-0.430626,-7.43919e-19,0,0.00607456,0.00232073,0.000719912,2.84207e-19,0.303785,0,0,0.00181938, 
0.271428,0.306039,-0.82659,0.115803,-0.0143389,-0.126228,0.989277,0.0720444,0.268526,-0.882036,0.15,6.0541e-17,-0.149849,0.988709,-9.17562e-18,1.83353,-0.131902,1.07076,0.651459,1.14968,-0.430626,-7.59793e-19,0,0.00620418,0.00237022,0.000735356,2.90268e-19,0.303807,0,0,0.00149339, 
0.275756,0.311671,-0.817637,0.112696,-0.0114882,-0.129622,0.988391,0.0784029,0.268538,-0.882032,0.15,6.05408e-17,-0.149865,0.988707,-9.17656e-18,1.77034,-0.281831,0.822334,0.617985,1.09761,-0.394183,-7.73707e-19,0,0.0063178,0.0024136,0.000748897,2.95581e-19,0.322666,0,0,0.00131812, 
0.280781,0.311671,-0.817637,0.112696,-0.0114882,-0.129622,0.988391,0.0784029,0.268548,-0.882029,0.15,6.05407e-17,-0.149878,0.988705,-9.17737e-18,1.77034,-0.281831,0.822334,0.617985,1.09761,-0.394183,-7.85471e-19,0,0.00641386,0.00245028,0.000760349,3.00073e-19,0.322681,0,0,0.00135676, 
0.285829,0.31636,-0.809853,0.109837,-0.008569,-0.131634,0.987815,0.0825812,0.26856,-0.882025,0.15,6.05405e-17,-0.149894,0.988702,-9.17836e-18,1.4634,-0.413174,0.617285,0.551873,0.975844,-0.344779,-7.99624e-19,0,0.00652942,0.00249441,0.000774131,3.05477e-19,0.336577,0,0,0.00136922, 
0.29081,0.31636,-0.809853,0.109837,-0.008569,-0.131634,0.987815,0.0825812,0.268573,-0.882021,0.15,6.05404e-17,-0.149911,0.9887,-9.17938e-18,1.4634,-0.413174,0.617285,0.551873,0.975844,-0.344779,-8.14053e-19,0,0.00664725,0.00253939,0.000788186,3.10986e-19,0.336595,0,0,0.00137315, 
0.296103,0.319995,-0.802513,0.107226,-0.00629881,-0.133954,0.987173,0.0866271,0.268586,-0.882017,0.15,6.05402e-17,-0.149927,0.988697,-9.1804e-18,1.00355,-0.500085,0.470294,0.485869,0.830817,-0.265606,-8.28027e-19,0,0.00676136,0.00258296,0.000801803,3.16321e-19,0.349649,0,0,0.00154781, 
